body_type,color,fuel_type,model_date_begin,name,series,number_of_doors,production_date,vehicle_transmission,engine_displacement,engine_power,mileage,gear_type,steering_wheel,owners,technical_passport,car_age,mileage_per_year,exp_year,high-beam-assist,front-seats-heat-vent,bluetooth,laser-lights,light-sensor,adaptive-light,apple-carplay,electro-trunk,third-row-seats,keyless-entry,activ-suspension,multizone-climate-control,body-kit,projection-display,start-stop-function,start-button,paint-metallic,wheel-heat,passenger-seat-electric,rain-sensor,navigation,voice-recognition,multi-wheel,airbag-curtain,glonass,auto-mirrors,usb,power-latching-doors,led-lights,auto-park,bas,isofix,tyre-pressure,air-suspension,decorative-interior-lighting,360-camera,wireless-charger,electronic-gage-panel,model_age,covid,price,dataset,luxury_tax,car_tax,equipments_count
sedan,white,diesel,2015,320d xDrive,3ER,4,2015,AT,2000,190,7,4w,left,2,original,3,4,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,5,0,0,test,1.0,8170,14
allroad,white,diesel,2013,30d,X5,5,2014,AT,3000,249,5,4w,left,2,original,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,test,1.0,16932,0
sedan,black,diesel,2016,520d xDrive,5ER,4,2018,AT,2000,190,1,4w,left,2,original,2,2,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,4,0,0,test,1.0,8170,27
allroad,grey,diesel,2006,3.0d,X5,5,2007,AT,3000,235,10,4w,left,3,original,5,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,test,1.0,15980,0
allroad,black,gasoline,2017,M40i,X4,5,2018,AT,3000,360,1,4w,left,1,original,2,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,3,0,0,test,1.1,52272,24
coupe,blue,gasoline,2011,640i xDrive,6ER,2,2013,AT,3000,320,3,4w,left,2,original,4,1,3,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,9,0,0,test,1.0,42240,20
station_wagon,grey,gasoline,2002,525xi,5ER,5,2005,AT,2500,218,11,4w,left,3,duplicate,5,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,test,1.0,12644,0
sedan,blue,gasoline,2013,528i xDrive,5ER,4,2016,AT,2000,245,2,4w,left,1,original,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,7,0,0,test,1.0,16660,15
sedan,white,diesel,2015,730Ld xDrive,7ER,4,2018,AT,3000,249,2,4w,left,1,original,2,3,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,test,2.0,33864,15
sedan,black,diesel,2016,520d,5ER,4,2018,AT,2000,190,3,rear,left,1,original,2,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,4,0,0,test,1.0,8170,15
sedan,black,gasoline,2013,528i xDrive,5ER,4,2013,AT,2000,245,4,4w,left,2,original,4,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,test,1.0,16660,10
allroad,grey,gasoline,2010,28i xDrive,X4,5,2012,AT,2000,245,2,4w,left,1,original,4,1,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,test,1.0,16660,13
sedan,beige,gasoline,2011,650i xDrive,6ER,4,2012,AT,4400,450,5,4w,left,2,original,4,2,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,test,1.0,59400,10
sedan,blue,gasoline,2016,540i xDrive,5ER,4,2017,AT,3000,340,1,4w,left,1,original,2,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,4,0,0,test,1.0,44880,25
coupe,black,gasoline,2005,325i,3ER,2,2008,AT,2500,218,7,rear,left,3,duplicate,5,2,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,test,1.0,12644,8
allroad,black,gasoline,2003,4.4i,X5,5,2006,AT,4400,320,8,4w,left,2,original,5,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,test,1.0,42240,3
allroad,grey,gasoline,2010,20i xDrive,X2,5,2012,AT,2000,184,4,4w,left,1,original,4,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,test,1.0,7912,8
allroad,grey,gasoline,2010,35i xDrive,X3,5,2012,AT,3000,306,5,4w,left,1,original,4,2,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,test,1.0,40392,12
sedan,white,gasoline,2011,320i xDrive,3ER,4,2012,AT,2000,184,6,4w,left,3,original,4,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,test,1.0,7912,6
allroad,white,diesel,2018,30d,X7,5,2019,AT,3000,249,1,4w,left,1,original,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,2,0,0,test,1.0,16932,29
sedan,blue,diesel,2011,320d xDrive,3ER,4,2015,AT,2000,184,3,4w,left,3,original,3,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,test,1.0,7912,10
sedan,white,gasoline,2011,328i xDrive,3ER,4,2012,AT,2000,245,6,4w,left,3,duplicate,4,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,test,1.0,16660,6
allroad,black,gasoline,2010,50i,X5,5,2011,AT,4400,407,8,4w,left,3,original,4,3,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,test,1.0,53724,6
sedan,grey,diesel,2013,520d,5ER,4,2016,AT,2000,190,6,rear,left,2,original,3,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,test,1.0,8170,5
liftback,white,diesel,2011,320d xDrive,3ER,5,2015,AT,2000,190,3,4w,left,2,original,3,2,3,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,test,1.0,8170,13
hatchback,blue,gasoline,2011,118i,1ER,5,2012,AT,1600,170,5,rear,left,3,original,4,2,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,9,0,0,test,1.0,7140,10
sedan,grey,diesel,2013,520d,5ER,4,2016,AT,2000,190,11,rear,left,1,original,3,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,test,1.0,8170,0
hatchback,white,gasoline,2007,118i,1ER,5,2010,AT,2000,136,5,rear,left,2,original,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13,0,0,test,1.0,3264,6
hatchback,white,gasoline,2007,116i,1ER,5,2011,AT,1600,115,5,rear,left,2,original,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0,0,test,1.0,2300,3
allroad,brown,diesel,2017,20d xDrive,X1,5,2019,AT,2000,190,1,4w,left,1,original,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,test,1.1,8987,15
allroad,white,gasoline,2014,20i,X3,5,2014,AT,2000,184,4,4w,left,2,original,4,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,test,1.0,7912,7
sedan,black,gasoline,2015,320i,3ER,4,2016,AT,2000,184,3,rear,left,1,original,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,test,1.0,7912,1
allroad,blue,gasoline,2018,40i,X7,5,2019,AT,3000,340,1,4w,left,1,original,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,2,0,0,test,1.0,44880,25
sedan,black,gasoline,2013,520i,5ER,4,2013,AT,2000,184,7,rear,left,2,original,4,3,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,test,1.0,7912,12
allroad,black,diesel,2014,20d,X4,5,2017,AT,2000,190,3,4w,left,1,original,2,3,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,test,1.0,8170,9
sedan,black,gasoline,2015,320i xDrive,3ER,4,2015,AT,2000,184,3,4w,left,3,original,3,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,test,1.0,7912,9
sedan,black,gasoline,2009,520i,5ER,4,2013,AT,2000,184,4,rear,left,1,original,4,2,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,test,1.0,7912,10
sedan,black,diesel,2015,725Ld,7ER,4,2017,AT,2000,231,4,rear,left,1,original,2,3,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,test,1.0,15708,16
allroad,blue,gasoline,2012,4.4,X5,5,2012,AT,4400,555,5,4w,left,3,duplicate,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,test,1.0,73260,1
sedan,white,diesel,2013,530d xDrive,5ER,4,2014,AT,3000,258,5,4w,left,2,original,4,2,6,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,7,0,0,test,1.0,34056,26
allroad,red,gasoline,2009,18i,X1,5,2011,AT,2000,150,6,rear,left,3,original,4,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,test,1.0,3600,5
allroad,white,gasoline,2014,28i,X4,5,2017,AT,2000,245,2,4w,left,1,original,2,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,6,0,0,test,1.0,16660,24
hatchback,silver,gasoline,1990,318i,3ER,3,1997,MT,1900,140,15,rear,left,3,original,7,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,test,1.0,3360,0
sedan,white,gasoline,2015,320i xDrive,3ER,4,2015,AT,2000,184,3,4w,left,2,original,3,2,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,5,0,0,test,1.0,7912,16
allroad,white,diesel,2014,40d,X6,5,2016,AT,3000,313,3,4w,left,2,original,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,test,1.0,41316,0
allroad,black,diesel,2010,30d,X5,5,2013,AT,3000,245,3,4w,left,1,original,4,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,test,1.0,16660,11
allroad,black,gasoline,2003,4.4i,X5,5,2004,AT,4400,329,9,4w,left,3,duplicate,6,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,test,1.0,43428,4
allroad,white,gasoline,2009,18i,X1,5,2012,AT,2000,150,4,rear,left,2,original,4,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,test,1.0,3600,1
allroad,white,gasoline,2006,48i,X5,5,2008,AT,4800,355,12,4w,left,3,original,5,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,test,1.0,46860,0
allroad,white,diesel,2018,30d,X7,5,2019,AT,3000,249,1,4w,left,1,original,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,2,0,0,test,1.0,16932,32
sedan,blue,diesel,2013,530d xDrive,5ER,4,2014,AT,3000,258,5,4w,left,3,original,4,2,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,test,1.0,34056,11
sedan,black,gasoline,2011,320i,3ER,4,2013,AT,2000,184,5,rear,left,2,original,4,2,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,test,1.0,7912,10
sedan,black,gasoline,2005,325i,3ER,4,2008,AT,2500,218,8,rear,left,3,duplicate,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,test,1.0,12644,0
sedan,brown,gasoline,2011,316i,3ER,4,2014,AT,1600,136,5,rear,left,1,original,4,2,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,test,1.0,3264,8
sedan,black,gasoline,2007,525i,5ER,4,2008,AT,2500,218,7,rear,left,2,original,5,2,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,test,1.0,12644,9
sedan,black,gasoline,2009,523i,5ER,4,2011,AT,2500,204,9,rear,left,3,original,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,test,1.0,11832,0
hatchback,white,gasoline,2011,116i,1ER,5,2012,AT,1600,136,6,rear,left,3,original,4,2,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,test,1.0,3264,9
allroad,white,diesel,2014,30d,X6,5,2017,AT,3000,249,2,4w,left,1,original,2,2,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,6,0,0,test,1.0,16932,25
liftback,white,diesel,2017,630d xDrive,6ER,5,2019,AT,3000,249,1,4w,left,1,original,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,3,0,0,test,1.0,16932,15
allroad,black,gasoline,2003,4.4i,X5,5,2005,AT,4400,320,14,4w,left,3,original,5,3,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,test,1.0,42240,6
allroad,black,gasoline,2006,3.0si,X5,5,2006,AT,3000,264,8,4w,left,3,original,5,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,test,1.0,34848,2
allroad,black,diesel,2012,30d,X6,5,2014,AT,3000,245,6,4w,left,3,original,4,3,8,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,8,0,0,test,1.0,16660,20
liftback,white,gasoline,2009,535i xDrive,5ER,5,2010,AT,3000,306,5,4w,left,3,original,5,2,7,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11,0,0,test,1.0,40392,14
allroad,black,gasoline,2006,48i,X5,5,2007,AT,4800,355,8,4w,left,3,original,5,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,test,1.0,46860,6
sedan,white,gasoline,2015,320i,3ER,4,2015,AT,2000,184,3,rear,left,3,original,3,2,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,test,1.0,7912,9
sedan,blue,gasoline,2012,740Li xDrive,7ER,4,2012,AT,3000,320,5,4w,left,3,original,4,2,7,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,8,0,0,test,1.0,42240,16
liftback,black,gasoline,2011,320i xDrive,3ER,5,2013,AT,2000,184,4,4w,left,2,original,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,test,1.0,7912,2
allroad,black,gasoline,2014,4.4,X5,5,2016,AT,4400,575,2,4w,left,1,original,3,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,6,0,0,test,1.0,75900,16
sedan,black,gasoline,2013,528i xDrive,5ER,4,2013,AT,2000,245,7,4w,left,3,original,4,3,9,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,test,1.0,16660,14
sedan,black,diesel,2016,520d xDrive,5ER,4,2018,AT,2000,190,3,4w,left,2,original,2,3,3,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,4,0,0,test,1.0,8170,23
sedan,blue,gasoline,2007,525i,5ER,4,2007,AT,2500,218,13,rear,left,3,original,5,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,test,1.0,12644,1
allroad,blue,gasoline,2010,28i xDrive,X4,5,2012,AT,3000,258,5,4w,left,2,original,4,2,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,test,1.0,34056,14
allroad,black,diesel,2018,M50d,X7,5,2018,AT,3000,400,1,4w,left,1,original,2,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,2,0,0,test,2.0,105600,23
coupe,blue,diesel,2008,320d,3ER,2,2011,AT,2000,184,6,rear,left,3,original,4,2,7,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,12,0,0,test,1.0,7912,15
sedan,grey,gasoline,2008,320i,3ER,4,2011,AT,2000,156,5,rear,left,3,original,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,test,1.0,6552,2
sedan,black,diesel,2016,520d,5ER,4,2017,AT,2000,190,7,rear,left,3,original,2,4,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,test,1.0,8170,12
allroad,white,gasoline,2009,4.4,X5,5,2011,AT,4400,555,5,4w,left,3,original,4,2,6,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,11,0,0,test,1.0,73260,22
sedan,blue,gasoline,2015,320i xDrive,3ER,4,2016,AT,2000,184,4,4w,left,1,original,3,3,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,test,1.0,7912,12
allroad,black,diesel,2010,30d,X5,5,2013,AT,3000,245,5,4w,left,2,original,4,2,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,10,0,0,test,1.0,16660,15
allroad,black,diesel,2010,30d xDrive,X3,5,2012,AT,3000,249,7,4w,left,3,original,4,3,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,test,1.0,16932,14
sedan,grey,gasoline,1995,528i,5ER,4,1997,AT,2800,193,14,rear,left,3,original,7,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,test,1.0,8299,1
sedan,black,gasoline,2011,316i,3ER,4,2013,AT,1600,136,5,rear,left,3,original,4,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,test,1.0,3264,8
allroad,black,gasoline,2006,48i,X5,5,2007,AT,4800,355,12,4w,left,3,original,5,3,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,14,0,0,test,1.0,46860,7
allroad,grey,diesel,2007,40d,X6,5,2010,AT,3000,306,3,4w,left,2,original,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,test,1.0,40392,1
coupe,blue,diesel,2011,640d xDrive,6ER,2,2014,AT,3000,313,4,4w,left,3,duplicate,4,2,4,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,9,0,0,test,1.0,41316,20
sedan,grey,gasoline,2005,750i,7ER,4,2007,AT,4800,367,6,rear,left,3,duplicate,5,2,8,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,test,1.0,48444,14
allroad,white,diesel,2015,18d xDrive,X2,5,2018,AT,2000,150,1,4w,left,1,original,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,5,0,0,test,1.0,3600,11
allroad,white,gasoline,2007,35i,X6,5,2009,AT,3000,306,6,4w,left,3,original,5,2,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,test,1.0,40392,11
allroad,brown,diesel,2009,20d,X1,5,2012,AT,2000,177,5,4w,left,3,original,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,test,1.0,7611,0
station_wagon,blue,gasoline,2001,318i,3ER,5,2002,AT,2000,143,12,rear,left,3,original,6,2,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,test,1.0,3432,4
sedan,grey,diesel,2005,330d,3ER,4,2006,AT,3000,231,11,4w,left,3,original,5,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,test,1.0,15708,2
sedan,grey,gasoline,2008,320i,3ER,4,2010,AT,2000,156,7,rear,left,2,original,5,2,10,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,12,0,0,test,1.0,6552,14
allroad,black,gasoline,2010,35i,X3,5,2012,AT,3000,306,4,4w,left,1,original,4,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,test,1.0,40392,6
